Nr,imię,nazwisko,participant_name,original_score,ci_lower,ci_upper,ci_width,std_bootstrap,n_judges,rank,rank_ci_lower,rank_ci_upper,rank_uncertainty
41,Eric,Guo,Eric Guo,20.321176470588235,19.68757352941176,21.003205882352937,1.3156323529411758,0.35909583603804385,17,21.0,23.0,19.0,-4.0
11,Yifan,Wu,Yifan Wu,20.32058823529412,19.538235294117648,21.061911764705883,1.523676470588235,0.38216045014362654,17,22.0,20.0,22.0,2.0
58,Xiaoxuan,Li,Xiaoxuan Li,20.296875,19.53125,21.046875,1.515625,0.3813569509310634,16,23.0,22.0,23.0,1.0
78,Anthony,Ratinov,Anthony Ratinov,20.125,19.4984375,20.75,1.2515624999999986,0.33288746221508553,16,24.0,24.0,24.0,0.0
69,Yumeka,Nakagawa,Yumeka Nakagawa,19.975294117647056,19.331676470588235,20.689176470588233,1.3574999999999982,0.3536891090318599,17,25.0,25.0,25.0,0.0
30,Xuehong,Chen,Xuehong Chen,19.898823529411764,19.20705882352941,20.597823529411762,1.3907647058823507,0.3577586355289018,17,26.0,26.0,26.0,0.0
25,Jonas,Aumiller,Jonas Aumiller,19.811764705882354,19.134117647058822,20.444705882352945,1.310588235294123,0.3394743965538065,17,27.0,27.0,27.0,0.0
46,Adam,Kałduński,Adam Kałduński,19.7175,19.029781250000003,20.38146875,1.351687499999997,0.3500188570790686,16,28.0,28.0,28.0,0.0
31,Zixi,Chen,Zixi Chen,19.28941176470588,18.434941176470588,20.157999999999998,1.72305882352941,0.4387193240033759,17,29.0,29.0,29.0,0.0
68,Nathalia,Milstein,Nathalia Milstein,19.26,18.38823529411765,20.01773529411765,1.6295000000000002,0.4220502228203401,17,30.0,30.0,30.0,0.0
77,Hao,Rao,Hao Rao,19.15352941176471,18.328955882352943,19.90160294117647,1.5726470588235273,0.4073067580424597,17,31.0,33.0,35.0,2.0
45,Zihan,Jin,Zihan Jin,19.142352941176473,18.37764705882353,19.948323529411766,1.5706764705882357,0.4077068156456001,17,32.0,31.0,31.0,0.0
67,Ruben,Micieli,Ruben Micieli,19.11529411764706,18.364705882352943,19.931764705882355,1.5670588235294112,0.40124339132028136,17,33.0,32.0,32.0,0.0
35,Yubo,Deng,Yubo Deng,19.0925,18.3413125,19.85,1.5086875000000006,0.3878407652874436,16,34.0,34.0,34.0,0.0
59,Zhexiang,Li,Zhexiang Li,19.08235294117647,18.345882352941175,19.84741176470588,1.5015294117647038,0.3907186364816984,17,35.0,35.0,33.0,-2.0
26,Yanyan,Bao,Yanyan Bao,18.823529411764707,18.11764705882353,19.58823529411765,1.4705882352941195,0.36974467951233814,17,36.0,36.0,37.0,1.0
43,Xiaoyu,Hu,Xiaoyu Hu,18.812941176470588,18.114117647058823,19.574117647058824,1.4600000000000009,0.37630862925056974,17,37.0,37.0,38.0,1.0
20,Jacky,Zhang,Jacky Zhang,18.80235294117647,18.27294117647059,19.369588235294117,1.0966470588235282,0.2734129802949587,17,38.0,40.0,36.0,-4.0
55,Kwanwook,Lee,Kwanwook Lee,18.722352941176467,18.037647058823527,19.476735294117642,1.4390882352941148,0.36180845110739684,17,39.0,38.0,39.0,1.0
63,Philipp,Lynov,Philipp Lynov,18.705882352941178,18.0,19.41176470588235,1.4117647058823515,0.3680882952221992,17,40.0,39.0,40.0,1.0
